"","Datetime_UTC","Internal_temp_C","Date"
"325","01-19-2024_00:45:50",8.62,2024-01-19
"326","01-19-2024_04:45:50",8.62,2024-01-19
"327","01-19-2024_08:45:50",8.71,2024-01-19
"328","01-19-2024_12:45:50",8.71,2024-01-19
"329","01-19-2024_16:45:50",8.71,2024-01-19
"330","01-19-2024_20:45:50",8.79,2024-01-19
"331","01-20-2024_00:45:50",8.62,2024-01-20
"332","01-20-2024_04:45:50",8.45,2024-01-20
"333","01-20-2024_08:45:50",8.28,2024-01-20
"334","01-20-2024_12:45:50",8.37,2024-01-20
"335","01-20-2024_16:45:50",8.03,2024-01-20
"336","01-20-2024_20:45:50",8.03,2024-01-20
"337","01-21-2024_00:45:50",7.94,2024-01-21
"338","01-21-2024_04:45:50",7.77,2024-01-21
"339","01-21-2024_08:45:50",7.77,2024-01-21
"340","01-21-2024_12:45:50",7.6,2024-01-21
"341","01-21-2024_16:45:50",7.51,2024-01-21
"342","01-21-2024_20:45:50",7.51,2024-01-21
"343","01-22-2024_00:45:50",7.42,2024-01-22
"344","01-22-2024_04:45:50",7.34,2024-01-22
"345","01-22-2024_08:45:50",7.34,2024-01-22
"346","01-22-2024_12:45:50",7.34,2024-01-22
"347","01-22-2024_16:45:51",7.34,2024-01-22
"348","01-22-2024_20:45:51",7.34,2024-01-22
"349","01-23-2024_00:45:51",7.42,2024-01-23
"350","01-23-2024_04:45:51",7.42,2024-01-23
"351","01-23-2024_08:45:51",7.51,2024-01-23
"352","01-23-2024_12:45:51",7.42,2024-01-23
"353","01-23-2024_16:45:51",7.34,2024-01-23
"354","01-23-2024_20:45:51",7.42,2024-01-23
"355","01-24-2024_00:45:51",7.51,2024-01-24
"356","01-24-2024_04:45:51",7.42,2024-01-24
"357","01-24-2024_08:45:51",7.51,2024-01-24
"358","01-24-2024_12:45:51",7.68,2024-01-24
"359","01-24-2024_16:45:51",7.6,2024-01-24
"360","01-24-2024_20:45:51",7.6,2024-01-24
"361","01-25-2024_00:45:51",7.6,2024-01-25
"362","01-25-2024_04:45:51",7.51,2024-01-25
"363","01-25-2024_08:45:51",7.34,2024-01-25
"364","01-25-2024_12:45:51",7.51,2024-01-25
"365","01-25-2024_16:45:51",7.42,2024-01-25
"366","01-25-2024_20:45:51",7.42,2024-01-25
"367","01-26-2024_00:45:51",7.51,2024-01-26
"368","01-26-2024_04:45:51",7.42,2024-01-26
"369","01-26-2024_08:45:51",7.42,2024-01-26
"370","01-26-2024_12:45:51",7.42,2024-01-26
"371","01-26-2024_16:45:51",7.42,2024-01-26
"372","01-26-2024_20:45:51",7.34,2024-01-26
"373","01-27-2024_00:45:51",7.42,2024-01-27
"374","01-27-2024_04:45:51",7.25,2024-01-27
"375","01-27-2024_08:45:51",7.25,2024-01-27
"376","01-27-2024_12:45:51",7.42,2024-01-27
"377","01-27-2024_16:45:51",7.42,2024-01-27
"378","01-27-2024_20:45:51",7.6,2024-01-27
"379","01-28-2024_00:45:51",7.51,2024-01-28
"380","01-28-2024_04:45:51",7.77,2024-01-28
"381","01-28-2024_08:45:51",7.85,2024-01-28
"382","01-28-2024_12:45:51",7.94,2024-01-28
"383","01-28-2024_16:45:51",7.94,2024-01-28
"384","01-28-2024_20:45:51",7.94,2024-01-28
"385","01-29-2024_00:45:51",8.11,2024-01-29
"386","01-29-2024_04:45:51",8.11,2024-01-29
