,UTC,Latitude,Longitude,platform,OL_31.5,OL_63,OL_125,OL_250,OL_500,OL_1000,OL_2000,OL_4000,OL_8000,OL_16000
115,7/11/2022 18:00,-74.82,38.71,NEFSC_DE_202207_DB01,107.3467671,98.96746812,92.01427424,87.46803518,86.28121674,86.88948246,85.91781993,86.17178166,84.82545581,82.97888665
116,7/11/2022 19:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.3386319,92.46838921,85.48415867,87.37849615,83.15755362,80.6461717,80.18636882,81.81086421,82.98582415,82.49944562
117,7/11/2022 20:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.23637157,89.93805451,87.33804795,88.13993884,86.14980087,83.59418493,81.48416041,82.53592511,82.82232017,82.27636185
118,7/11/2022 21:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.74809871,91.07391339,89.52893886,89.10285968,87.24996172,83.28728167,82.6730814,83.6558685,83.53791399,82.43972335
119,7/11/2022 22:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.86299275,86.93642372,87.42325409,90.17204516,92.21273063,88.40597983,85.571077,84.65052027,84.2181027,82.9472183
120,7/11/2022 23:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.00464583,85.41702052,84.04155974,92.77713044,98.21407313,96.03866793,91.8527183,88.37727592,86.88677066,84.03073801
121,7/12/2022 0:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.84147938,86.79604389,86.822056,95.14598004,100.7585063,98.58336195,93.96667361,89.9105686,87.65705212,84.42212952
122,7/12/2022 1:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.00289395,88.04834407,93.69300849,103.3921311,109.3886832,108.2423386,103.2376577,98.22825394,88.97432514,84.80218119
123,7/12/2022 2:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.24814803,88.3631088,85.27733205,94.55262948,100.0806821,98.20296593,94.2455437,90.58280533,89.71225852,85.80241102
124,7/12/2022 3:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.92729167,87.55855344,88.65953801,91.51355543,96.71493501,96.4119556,93.89518847,91.19634794,91.12151604,87.19945276
125,7/12/2022 4:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.32421731,88.86194913,90.43561199,91.69275806,93.89897506,93.87164787,92.19746882,90.80559654,90.85813948,87.03491356
126,7/12/2022 5:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.28810513,89.16861783,86.41859647,87.70405531,91.4983023,91.89069328,90.34941671,89.53527386,89.70196667,86.07595585
127,7/12/2022 6:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.5442726,93.53599037,91.33037598,93.04639887,97.2998017,95.93737113,91.65212789,88.54128238,87.21911188,84.42426031
128,7/12/2022 7:00,-74.82,38.71,NEFSC_DE_202207_DB01,105.771036,98.51693998,91.87998761,98.03348451,103.7800444,102.6432093,97.83829244,92.97252062,84.69332945,83.03890419
129,7/12/2022 8:00,-74.82,38.71,NEFSC_DE_202207_DB01,107.549685,99.2668581,93.20042599,99.78993406,105.6688625,104.6414822,99.79510343,94.78989126,85.2013536,83.01383058
130,7/12/2022 9:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.76021955,90.70674384,83.91348686,83.99806365,86.42514017,87.68994346,87.25887696,86.986405,87.19302949,84.48082941
131,7/12/2022 10:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.48754297,87.01392685,92.98217281,92.00222995,89.29448098,89.616435,89.18252615,89.23260951,89.4040221,85.8375424
